[23Apr2025 14:41:22.894] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--gameDir, ., --launchTarget, fmlserver, --fml.forgeVersion, 36.2.42, --fml.mcpVersion, 20210115.111550, --fml.mcVersion, 1.16.5, --fml.forgeGroup, net.minecraftforge, nogui]
[23Apr2025 14:41:22.897] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 8.1.3+8.1.3+main-8.1.x.c94d18ec starting: java version 11.0.26 by Ubuntu
[23Apr2025 14:41:23.148] [main/INFO] [net.minecraftforge.fml.loading.FixSSL/CORE]: Added Lets Encrypt root certificates as additional trust
[23Apr2025 14:41:23.221] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.4 Source=file:/workspaces/serio/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.4/mixin-0.8.4.jar Service=ModLauncher Env=SERVER
[23Apr2025 14:41:23.260] [main/WARN] [net.minecraftforge.fml.loading.FMLConfig/CORE]: Configuration file /workspaces/serio/servidor_minecraft/config/fml.toml is not correct. Correcting
[23Apr2025 14:41:23.265] [main/WARN] [net.minecraftforge.fml.loading.FMLConfig/CORE]: Incorrect key [defaultConfigPath] was corrected from null to defaultconfigs
[23Apr2025 14:41:23.268] [Thread-0/INFO] [STDERR/]: [com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread:run:183]: com.electronwill.nightconfig.core.io.ParsingException: Invalid TOML data: entry "[maxThreads]" defined twice in its table.
[23Apr2025 14:41:23.268] [main/WARN] [net.minecraftforge.fml.loading.FMLConfig/CORE]: Incorrect key [maxThreads] was corrected from null to -1
[23Apr2025 14:41:23.269] [Thread-0/INFO] [STDERR/]: [com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread:run:183]: 	at com.electronwill.nightconfig.toml.TableParser.checkDuplicateKey(TableParser.java:88)
[23Apr2025 14:41:23.269] [Thread-0/INFO] [STDERR/]: [com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread:run:183]: 	at com.electronwill.nightconfig.toml.TableParser.parseNormal(TableParser.java:59)
[23Apr2025 14:41:23.270] [Thread-0/INFO] [STDERR/]: [com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread:run:183]: 	at com.electronwill.nightconfig.toml.TomlParser.parse(TomlParser.java:44)
[23Apr2025 14:41:23.270] [Thread-0/INFO] [STDERR/]: [com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread:run:183]: 	at com.electronwill.nightconfig.toml.TomlParser.parse(TomlParser.java:37)
[23Apr2025 14:41:23.271] [Thread-0/INFO] [STDERR/]: [com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread:run:183]: 	at com.electronwill.nightconfig.core.io.ConfigParser.parse(ConfigParser.java:113)
[23Apr2025 14:41:23.271] [Thread-0/INFO] [STDERR/]: [com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread:run:183]: 	at com.electronwill.nightconfig.core.io.ConfigParser.parse(ConfigParser.java:219)
[23Apr2025 14:41:23.271] [Thread-0/INFO] [STDERR/]: [com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread:run:183]: 	at com.electronwill.nightconfig.core.io.ConfigParser.parse(ConfigParser.java:202)
[23Apr2025 14:41:23.272] [Thread-0/INFO] [STDERR/]: [com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread:run:183]: 	at com.electronwill.nightconfig.core.file.WriteSyncFileConfig.load(WriteSyncFileConfig.java:73)
[23Apr2025 14:41:23.272] [Thread-0/INFO] [STDERR/]: [com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread:run:183]: 	at com.electronwill.nightconfig.core.file.FileWatcher$WatcherThread.run(FileWatcher.java:181)
[23Apr2025 14:41:23.740] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Apr2025 14:41:23.830] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Apr2025 14:41:23.837] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Apr2025 14:41:23.842] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Apr2025 14:41:23.848] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Apr2025 14:41:24.999] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'fmlserver' with arguments [--gameDir, ., nogui]
[23Apr2025 14:41:31.242] [modloading-worker-2/INFO] [Dungeon Crawl/]: Here we go! Launching Dungeon Crawl 2.3.12...
[23Apr2025 14:41:31.390] [modloading-worker-3/INFO] [me.treyruffy.betterf3.BetterF3Forge/]: [BetterF3] Starting...
[23Apr2025 14:41:31.390] [modloading-worker-3/WARN] [me.treyruffy.betterf3.BetterF3Forge/]: [BetterF3] Not supported on dedicated server!
[23Apr2025 14:41:31.424] [modloading-worker-2/INFO] [net.minecraftforge.common.ForgeMod/FORGEMOD]: Forge mod loading, version 36.2.42, for MC 1.16.5 with MCP 20210115.111550
[23Apr2025 14:41:31.440] [modloading-worker-2/INFO] [net.minecraftforge.common.MinecraftForge/FORGE]: MinecraftForge v36.2.42 Initialized
[23Apr2025 14:41:31.563] [modloading-worker-3/INFO] [expandability/]: ExpandAbility here, who dis?
[23Apr2025 14:41:53.797] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key interaction.minRadiusForStrip was corrected from null to its default, 6. 
[23Apr2025 14:41:53.801] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key interaction.enableStripRadiusReduction was corrected from null to its default, true. 
[23Apr2025 14:41:53.801] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key interaction.canBoneMealFruit was corrected from null to its default, false. 
[23Apr2025 14:41:53.801] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key interaction.canBoneMealPods was corrected from null to its default, true. 
[23Apr2025 14:41:53.801] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key interaction.dynamicSaplingDrops was corrected from null to its default, true. 
[23Apr2025 14:41:53.802] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key world was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.803] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key world.podzolGen was corrected from null to its default, true. 
[23Apr2025 14:41:53.805] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key debug was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.805] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key debug.debug was corrected from null to its default, false. 
[23Apr2025 14:41:53.812] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Configuration file ./world/serverconfig/forge-server.toml is not correct. Correcting
[23Apr2025 14:41:53.814] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key server was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.817] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key server.removeErroringEntities was corrected from null to its default, false. 
[23Apr2025 14:41:53.817] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key server.removeErroringTileEntities was corrected from null to its default, false. 
[23Apr2025 14:41:53.817] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key server.fullBoundingBoxLadders was corrected from null to its default, false. 
[23Apr2025 14:41:53.817] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key server.zombieBaseSummonChance was corrected from null to its default, 0.1. 
[23Apr2025 14:41:53.817] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key server.zombieBabyChance was corrected from null to its default, 0.05. 
[23Apr2025 14:41:53.818] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key server.logCascadingWorldGeneration was corrected from null to its default, true. 
[23Apr2025 14:41:53.818] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key server.fixVanillaCascading was corrected from null to its default, false. 
[23Apr2025 14:41:53.818] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key server.dimensionUnloadQueueDelay was corrected from null to its default, 0. 
[23Apr2025 14:41:53.818] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key server.treatEmptyTagsAsAir was corrected from null to its default, false. 
[23Apr2025 14:41:53.818] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key server.fixAdvancementLoading was corrected from null to its default, true. 
[23Apr2025 14:41:53.827] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Configuration file ./world/serverconfig/refinedstorage-server.toml is not correct. Correcting
[23Apr2025 14:41:53.828] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key upgrades was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.834] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key upgrades.rangeUpgradeUsage was corrected from null to its default, 8. 
[23Apr2025 14:41:53.834] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key upgrades.speedUpgradeUsage was corrected from null to its default, 2. 
[23Apr2025 14:41:53.834] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key upgrades.craftingUpgradeUsage was corrected from null to its default, 5. 
[23Apr2025 14:41:53.834] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key upgrades.stackUpgradeUsage was corrected from null to its default, 12. 
[23Apr2025 14:41:53.834] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key upgrades.silkTouchUpgradeUsage was corrected from null to its default, 15. 
[23Apr2025 14:41:53.835] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key upgrades.fortune1UpgradeUsage was corrected from null to its default, 10. 
[23Apr2025 14:41:53.835] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key upgrades.fortune2UpgradeUsage was corrected from null to its default, 12. 
[23Apr2025 14:41:53.835] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key upgrades.fortune3UpgradeUsage was corrected from null to its default, 14. 
[23Apr2025 14:41:53.835] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key upgrades.regulatorUpgradeUsage was corrected from null to its default, 15. 
[23Apr2025 14:41:53.836] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key controller was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.836] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key controller.useEnergy was corrected from null to its default, true. 
[23Apr2025 14:41:53.839] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key controller.capacity was corrected from null to its default, 32000. 
[23Apr2025 14:41:53.839] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key controller.baseUsage was corrected from null to its default, 0. 
[23Apr2025 14:41:53.843] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key controller.maxTransfer was corrected from null to its default, 2147483647. 
[23Apr2025 14:41:53.843] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key cable was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.843] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key cable.usage was corrected from null to its default, 0. 
[23Apr2025 14:41:53.844] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key grid was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.844] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key grid.gridUsage was corrected from null to its default, 2. 
[23Apr2025 14:41:53.845] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key grid.craftingGridUsage was corrected from null to its default, 4. 
[23Apr2025 14:41:53.845] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key grid.patternGridUsage was corrected from null to its default, 4. 
[23Apr2025 14:41:53.848] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key grid.fluidGridUsage was corrected from null to its default, 2. 
[23Apr2025 14:41:53.848] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key diskDrive was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.848] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key diskDrive.usage was corrected from null to its default, 0. 
[23Apr2025 14:41:53.853] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key diskDrive.diskUsage was corrected from null to its default, 1. 
[23Apr2025 14:41:53.853] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key storageBlock was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.854] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key storageBlock.oneKUsage was corrected from null to its default, 2. 
[23Apr2025 14:41:53.854] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key storageBlock.fourKUsage was corrected from null to its default, 4. 
[23Apr2025 14:41:53.855] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key storageBlock.sixteenKUsage was corrected from null to its default, 6. 
[23Apr2025 14:41:53.855] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key storageBlock.sixtyFourKUsage was corrected from null to its default, 8. 
[23Apr2025 14:41:53.855] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key storageBlock.creativeUsage was corrected from null to its default, 10. 
[23Apr2025 14:41:53.856] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key fluidStorageBlock was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.856] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key fluidStorageBlock.sixtyFourKUsage was corrected from null to its default, 2. 
[23Apr2025 14:41:53.856] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key fluidStorageBlock.twoHundredFiftySixKUsage was corrected from null to its default, 4. 
[23Apr2025 14:41:53.856] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key fluidStorageBlock.thousandTwentyFourKUsage was corrected from null to its default, 6. 
[23Apr2025 14:41:53.857] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key fluidStorageBlock.fourThousandNinetySixKUsage was corrected from null to its default, 8. 
[23Apr2025 14:41:53.857] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key fluidStorageBlock.creativeUsage was corrected from null to its default, 10. 
[23Apr2025 14:41:53.858] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key externalStorage was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.858] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key externalStorage.usage was corrected from null to its default, 6. 
[23Apr2025 14:41:53.859] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key importer was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.859] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key importer.usage was corrected from null to its default, 1. 
[23Apr2025 14:41:53.861] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key exporter was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.861] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key exporter.usage was corrected from null to its default, 1. 
[23Apr2025 14:41:53.862] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key networkReceiver was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.862] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key networkReceiver.usage was corrected from null to its default, 0. 
[23Apr2025 14:41:53.863] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key networkTransmitter was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.863] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key networkTransmitter.usage was corrected from null to its default, 64. 
[23Apr2025 14:41:53.864] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key relay was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.864] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key relay.usage was corrected from null to its default, 1. 
[23Apr2025 14:41:53.866] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key detector was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.866] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key detector.usage was corrected from null to its default, 2. 
[23Apr2025 14:41:53.867] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key securityManager was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.868] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key securityManager.usage was corrected from null to its default, 4. 
[23Apr2025 14:41:53.868] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key securityManager.usagePerCard was corrected from null to its default, 10. 
[23Apr2025 14:41:53.869] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key interface was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.869] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key interface.usage was corrected from null to its default, 2. 
[23Apr2025 14:41:53.871] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key fluidInterface was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.872] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key fluidInterface.usage was corrected from null to its default, 2. 
[23Apr2025 14:41:53.872] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key wirelessTransmitter was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.873] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key wirelessTransmitter.usage was corrected from null to its default, 8. 
[23Apr2025 14:41:53.873] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key wirelessTransmitter.baseRange was corrected from null to its default, 16. 
[23Apr2025 14:41:53.873] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key wirelessTransmitter.rangePerUpgrade was corrected from null to its default, 8. 
[23Apr2025 14:41:53.874] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key storageMonitor was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.875] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key storageMonitor.usage was corrected from null to its default, 3. 
[23Apr2025 14:41:53.876] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key wirelessGrid was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.877] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key wirelessGrid.useEnergy was corrected from null to its default, true. 
[23Apr2025 14:41:53.877] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key wirelessGrid.capacity was corrected from null to its default, 3200. 
[23Apr2025 14:41:53.877] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key wirelessGrid.openUsage was corrected from null to its default, 30. 
[23Apr2025 14:41:53.877] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key wirelessGrid.extractUsage was corrected from null to its default, 5. 
[23Apr2025 14:41:53.878] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key wirelessGrid.insertUsage was corrected from null to its default, 5. 
[23Apr2025 14:41:53.878] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key wirelessFluidGrid was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.878] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key wirelessFluidGrid.useEnergy was corrected from null to its default, true. 
[23Apr2025 14:41:53.879] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key wirelessFluidGrid.capacity was corrected from null to its default, 3200. 
[23Apr2025 14:41:53.879] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key wirelessFluidGrid.openUsage was corrected from null to its default, 30. 
[23Apr2025 14:41:53.881] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key wirelessFluidGrid.extractUsage was corrected from null to its default, 5. 
[23Apr2025 14:41:53.881] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key wirelessFluidGrid.insertUsage was corrected from null to its default, 5. 
[23Apr2025 14:41:53.882] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key constructor was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.883] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key constructor.usage was corrected from null to its default, 3. 
[23Apr2025 14:41:53.883] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key destructor was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.884] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key destructor.usage was corrected from null to its default, 3. 
[23Apr2025 14:41:53.886] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key diskManipulator was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.886] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key diskManipulator.usage was corrected from null to its default, 4. 
[23Apr2025 14:41:53.887] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key portableGrid was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.887] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key portableGrid.useEnergy was corrected from null to its default, true. 
[23Apr2025 14:41:53.888] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key portableGrid.capacity was corrected from null to its default, 3200. 
[23Apr2025 14:41:53.888] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key portableGrid.openUsage was corrected from null to its default, 30. 
[23Apr2025 14:41:53.888] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key portableGrid.extractUsage was corrected from null to its default, 5. 
[23Apr2025 14:41:53.888] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key portableGrid.insertUsage was corrected from null to its default, 5. 
[23Apr2025 14:41:53.892] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key crafter was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.892] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key crafter.usage was corrected from null to its default, 4. 
[23Apr2025 14:41:53.892] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key crafter.patternUsage was corrected from null to its default, 1. 
[23Apr2025 14:41:53.894] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key crafterManager was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.895] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key crafterManager.usage was corrected from null to its default, 8. 
[23Apr2025 14:41:53.898] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key craftingMonitor was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.898] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key craftingMonitor.usage was corrected from null to its default, 8. 
[23Apr2025 14:41:53.899] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key wirelessCraftingMonitor was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.899] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key wirelessCraftingMonitor.useEnergy was corrected from null to its default, true. 
[23Apr2025 14:41:53.899] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key wirelessCraftingMonitor.capacity was corrected from null to its default, 3200. 
[23Apr2025 14:41:53.899] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key wirelessCraftingMonitor.openUsage was corrected from null to its default, 30. 
[23Apr2025 14:41:53.899] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key wirelessCraftingMonitor.cancelUsage was corrected from null to its default, 5. 
[23Apr2025 14:41:53.900] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key wirelessCraftingMonitor.cancelAllUsage was corrected from null to its default, 10. 
[23Apr2025 14:41:53.900] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key autocrafting was corrected from null to its default, SimpleCommentedConfig:{}. 
[23Apr2025 14:41:53.901] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key autocrafting.calculationTimeoutMs was corrected from null to its default, 5000. 
[23Apr2025 14:41:53.908] [Server thread/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Configuration file /workspaces/serio/servidor_minecraft/config/tombstone-server.toml is not correct. Correcting
